task_id,task_type,zone,volume_m3,estimated_buckets,weather,operator_id,operator_skill,machine_id,machine_age,estimated_time_min,actual_time_min,start_time
T1526,trenching,zone_d,123.9,83,clear,OP1009,novice,EXC004,8.0,41.5,68.5,2026-07-03 13:00:53.397717
T1527,loading,zone_a,53.4,36,clear,OP1001,expert,EXC005,1.5,18.0,59.8,2026-07-03 07:00:00.000000
T1528,grading,zone_a,148.7,100,cloudy,OP1001,expert,EXC005,1.5,51.5,60.3,2026-07-03 08:06:16.468133
T1529,grading,zone_a,88.4,59,clear,OP1007,expert,EXC005,1.5,29.5,38.3,2026-07-03 09:18:08.469195
T1530,trenching,zone_a,60.9,41,cloudy,OP1012,expert,EXC005,1.5,21.1,29.8,2026-07-03 10:10:36.547187
T1531,hauling,zone_b,31.5,21,clear,OP1020,intermediate,EXC006,5.3,10.5,60.4,2026-07-03 07:00:00.000000
T1532,excavation,zone_b,138.9,93,cloudy,OP1017,intermediate,EXC006,5.3,47.9,73.5,2026-07-03 08:09:40.965605
T1533,grading,zone_b,127.3,85,clear,OP1006,expert,EXC006,5.3,42.5,59.3,2026-07-03 09:28:12.736768
T1534,loading,zone_b,53.6,36,cloudy,OP1002,intermediate,EXC006,5.3,18.5,63.9,2026-07-03 10:35:50.863029
T1535,trenching,zone_b,98.4,66,cloudy,OP1008,expert,EXC006,5.3,34.3,50.1,2026-07-03 11:45:01.164466
T1536,excavation,zone_b,110.7,74,clear,OP1004,intermediate,EXC006,5.3,37.6,61.4,2026-07-03 12:45:42.177919
T1537,hauling,zone_b,46.5,31,clear,OP1007,expert,EXC006,5.3,15.5,61.5,2026-07-03 13:54:56.566558
T1538,loading,zone_b,43.0,29,storm,OP1008,expert,EXC006,5.3,19.6,60.1,2026-07-03 15:10:54.708925
T1539,trenching,zone_c,115.8,78,clear,OP1010,intermediate,EXC007,1.0,39.0,59.3,2026-07-03 07:00:00.000000
T1540,trenching,zone_c,53.7,36,cloudy,OP1015,intermediate,EXC007,1.0,18.5,28.4,2026-07-03 08:04:43.987109
T1541,hauling,zone_c,47.3,32,cloudy,OP1013,intermediate,EXC007,1.0,16.5,46.6,2026-07-03 08:39:19.423836
T1542,grading,zone_c,146.2,98,clear,OP1015,intermediate,EXC007,1.0,49.0,68.2,2026-07-03 09:32:06.299768
T1543,loading,zone_c,53.2,36,cloudy,OP1019,expert,EXC007,1.0,18.5,60.7,2026-07-03 10:54:08.951343
T1544,excavation,zone_c,136.6,92,clear,OP1014,expert,EXC007,1.0,46.8,63.7,2026-07-03 12:09:01.297797
T1545,trenching,zone_d,99.2,67,clear,OP1009,novice,EXC008,6.2,33.5,57.4,2026-07-03 07:00:00.000000
T1546,trenching,zone_d,72.9,49,cloudy,OP1005,novice,EXC008,6.2,25.2,57.7,2026-07-03 08:08:40.862455
T1547,trenching,zone_d,84.9,57,clear,OP1008,expert,EXC008,6.2,28.5,38.0,2026-07-03 09:14:05.233245
T1548,grading,zone_d,136.5,91,clear,OP1011,intermediate,EXC008,6.2,45.5,54.7,2026-07-03 09:57:05.744616
T1549,trenching,zone_d,113.3,76,cloudy,OP1008,expert,EXC008,6.2,39.5,50.5,2026-07-03 11:03:35.962338
T1550,grading,zone_a,96.3,65,storm,OP1002,intermediate,EXC001,5.5,43.4,65.0,2026-07-04 07:00:00.000000
T1551,hauling,zone_a,81.0,54,clear,OP1006,expert,EXC001,5.5,27.0,50.6,2026-07-04 08:11:16.423922
T1552,grading,zone_a,144.4,97,clear,OP1003,expert,EXC001,5.5,48.8,55.1,2026-07-04 09:07:22.505594
T1553,loading,zone_a,53.9,36,clear,OP1004,intermediate,EXC001,5.5,18.0,64.2,2026-07-04 10:12:35.780411
T1554,trenching,zone_b,73.6,50,storm,OP1003,expert,EXC002,7.7,34.1,70.3,2026-07-04 07:00:00.000000
T1555,hauling,zone_b,72.4,49,clear,OP1014,expert,EXC002,7.7,24.5,76.1,2026-07-04 08:19:41.035015
T1556,excavation,zone_b,170.8,114,clear,OP1001,expert,EXC002,7.7,57.2,129.8,2026-07-04 09:45:03.819293
T1557,trenching,zone_b,124.3,83,clear,OP1013,intermediate,EXC002,7.7,41.5,117.9,2026-07-04 12:07:04.748561
T1558,hauling,zone_b,70.9,48,clear,OP1007,expert,EXC002,7.7,24.3,94.7,2026-07-04 14:15:38.030753
T1559,trenching,zone_b,69.2,47,clear,OP1005,novice,EXC002,7.7,23.5,99.9,2026-07-04 16:02:12.417733
T1560,grading,zone_c,68.9,46,storm,OP1018,novice,EXC003,7.2,30.8,52.3,2026-07-04 07:00:00.000000
T1561,hauling,zone_c,65.6,44,storm,OP1020,intermediate,EXC003,7.2,29.5,55.7,2026-07-04 07:58:07.624818
T1562,excavation,zone_c,87.5,59,clear,OP1009,novice,EXC003,7.2,29.5,52.6,2026-07-04 08:59:54.303130
T1563,trenching,zone_c,125.8,84,clear,OP1008,expert,EXC003,7.2,42.0,52.8,2026-07-04 10:00:55.459585
T1564,grading,zone_c,104.1,70,clear,OP1011,intermediate,EXC003,7.2,35.6,46.3,2026-07-04 11:06:12.260872
T1565,grading,zone_c,137.9,92,clear,OP1015,intermediate,EXC003,7.2,46.0,58.7,2026-07-04 12:02:12.817642
T1566,loading,zone_c,61.8,42,clear,OP1005,novice,EXC003,7.2,21.1,93.5,2026-07-04 13:12:43.199449
T1567,hauling,zone_c,56.7,38,clear,OP1018,novice,EXC003,7.2,19.2,47.5,2026-07-04 14:53:36.445928
T1568,grading,zone_d,99.4,67,storm,OP1018,novice,EXC004,8.0,44.8,84.3,2026-07-04 07:00:00.000000
T1569,hauling,zone_d,80.4,54,clear,OP1010,intermediate,EXC004,8.0,27.0,77.9,2026-07-04 08:37:23.837730
T1570,trenching,zone_d,87.9,59,clear,OP1007,expert,EXC004,8.0,29.5,40.6,2026-07-04 10:09:18.079044
T1571,excavation,zone_d,154.5,103,clear,OP1007,expert,EXC004,8.0,52.2,66.8,2026-07-04 11:04:17.637751
T1572,hauling,zone_a,62.5,42,storm,OP1010,intermediate,EXC005,1.5,28.6,76.3,2026-07-04 07:00:00.000000
T1573,loading,zone_a,65.7,44,clear,OP1003,expert,EXC005,1.5,22.0,39.9,2026-07-04 08:21:18.220285
T1574,loading,zone_a,84.1,57,clear,OP1016,novice,EXC005,1.5,28.6,73.6,2026-07-04 09:15:11.918655
T1575,excavation,zone_a,135.3,91,clear,OP1001,expert,EXC005,1.5,45.5,54.7,2026-07-04 10:36:01.604009
T1576,grading,zone_b,108.8,73,storm,OP1015,intermediate,EXC006,5.3,47.7,73.2,2026-07-04 07:00:00.000000
T1577,hauling,zone_b,60.4,41,clear,OP1018,novice,EXC006,5.3,20.5,79.3,2026-07-04 08:23:01.100202
T1578,trenching,zone_b,74.0,50,clear,OP1002,intermediate,EXC006,5.3,25.1,48.9,2026-07-04 09:52:22.000367
T1579,excavation,zone_b,161.1,108,clear,OP1009,novice,EXC006,5.3,54.0,95.6,2026-07-04 10:49:38.234392
T1580,hauling,zone_b,67.5,45,clear,OP1001,expert,EXC006,5.3,22.5,49.2,2026-07-04 12:35:23.996461
T1581,loading,zone_b,89.9,60,clear,OP1020,intermediate,EXC006,5.3,30.1,67.5,2026-07-04 13:35:28.390618
T1582,trenching,zone_b,99.7,67,clear,OP1012,expert,EXC006,5.3,33.9,51.0,2026-07-04 14:53:46.541654
T1583,grading,zone_b,91.6,62,rain,OP1007,expert,EXC006,5.3,36.1,54.6,2026-07-04 15:55:33.406270
T1584,excavation,zone_c,81.9,55,storm,OP1011,intermediate,EXC007,1.0,37.2,47.2,2026-07-04 07:00:00.000000
T1585,loading,zone_c,87.0,58,storm,OP1016,novice,EXC007,1.0,38.1,81.7,2026-07-04 07:56:29.722364
T1586,trenching,zone_c,107.3,72,clear,OP1008,expert,EXC007,1.0,36.2,47.6,2026-07-04 09:23:55.223226
T1587,hauling,zone_c,74.0,50,clear,OP1020,intermediate,EXC007,1.0,25.0,75.3,2026-07-04 10:22:50.479817
T1588,excavation,zone_c,145.8,98,clear,OP1002,intermediate,EXC007,1.0,49.5,80.2,2026-07-04 11:51:05.523717
T1589,loading,zone_c,88.9,60,clear,OP1017,intermediate,EXC007,1.0,30.2,72.9,2026-07-04 13:21:10.691539
T1590,loading,zone_c,83.9,56,clear,OP1016,novice,EXC007,1.0,28.3,82.8,2026-07-04 14:47:09.173164
T1591,loading,zone_c,44.0,30,clear,OP1015,intermediate,EXC007,1.0,15.0,40.6,2026-07-04 16:24:11.731278
T1592,excavation,zone_d,86.8,58,storm,OP1016,novice,EXC008,6.2,38.1,57.8,2026-07-04 07:00:00.000000
T1593,trenching,zone_d,70.1,47,clear,OP1005,novice,EXC008,6.2,23.5,66.1,2026-07-04 08:08:07.758136
T1594,grading,zone_d,138.3,93,clear,OP1001,expert,EXC008,6.2,46.7,57.5,2026-07-04 09:24:07.970867
T1595,trenching,zone_d,123.8,83,clear,OP1011,intermediate,EXC008,6.2,41.5,50.6,2026-07-04 10:27:30.511391
T1596,hauling,zone_d,79.3,53,clear,OP1001,expert,EXC008,6.2,26.8,50.3,2026-07-04 11:26:41.222679
T1597,hauling,zone_d,45.2,31,clear,OP1003,expert,EXC008,6.2,15.5,41.9,2026-07-04 12:28:56.353861
T1598,hauling,zone_d,40.1,27,clear,OP1005,novice,EXC008,6.2,13.6,71.1,2026-07-04 13:22:11.848272
T1599,hauling,zone_d,74.1,50,clear,OP1003,expert,EXC008,6.2,25.3,69.2,2026-07-04 14:40:13.507008
T1600,trenching,zone_a,99.3,67,rain,OP1001,expert,EXC001,5.5,38.9,47.0,2026-07-05 07:00:00.000000
T1601,grading,zone_a,102.3,69,cloudy,OP1013,intermediate,EXC001,5.5,35.5,48.9,2026-07-05 08:00:12.619051
T1602,trenching,zone_a,113.7,76,cloudy,OP1001,expert,EXC001,5.5,39.1,50.8,2026-07-05 08:54:44.354910
T1603,grading,zone_a,83.2,56,cloudy,OP1020,intermediate,EXC001,5.5,29.2,39.4,2026-07-05 09:54:25.842916
T1604,trenching,zone_a,73.5,49,clear,OP1004,intermediate,EXC001,5.5,24.5,34.7,2026-07-05 10:39:50.797133
T1605,trenching,zone_a,128.0,86,cloudy,OP1018,novice,EXC001,5.5,44.7,87.2,2026-07-05 11:26:46.153438
T1606,loading,zone_a,101.8,68,clear,OP1006,expert,EXC001,5.5,34.3,85.0,2026-07-05 13:08:40.748653
T1607,grading,zone_b,145.7,98,rain,OP1014,expert,EXC002,7.7,56.8,133.0,2026-07-05 07:00:00.000000
T1608,excavation,zone_b,192.2,129,cloudy,OP1019,expert,EXC002,7.7,67.0,162.1,2026-07-05 09:24:39.628842
T1609,excavation,zone_b,167.1,112,storm,OP1003,expert,EXC002,7.7,79.5,167.1,2026-07-05 12:17:49.359846
T1610,loading,zone_b,78.4,53,clear,OP1009,novice,EXC002,7.7,26.5,112.8,2026-07-05 15:16:44.413361
T1611,grading,zone_c,145.8,98,rain,OP1011,intermediate,EXC003,7.2,57.6,67.0,2026-07-05 07:00:00.000000
T1612,hauling,zone_c,74.9,50,cloudy,OP1006,expert,EXC003,7.2,25.8,48.9,2026-07-05 08:12:18.571757
T1613,grading,zone_c,95.9,64,cloudy,OP1013,intermediate,EXC003,7.2,33.4,49.6,2026-07-05 09:14:35.962998
T1614,excavation,zone_c,200.3,134,clear,OP1007,expert,EXC003,7.2,67.0,73.9,2026-07-05 10:11:29.326620
T1615,grading,zone_c,88.4,59,cloudy,OP1001,expert,EXC003,7.2,30.6,43.6,2026-07-05 11:33:37.154824
T1616,grading,zone_c,146.0,98,storm,OP1014,expert,EXC003,7.2,67.1,83.3,2026-07-05 12:23:36.814055
T1617,grading,zone_c,83.0,56,clear,OP1018,novice,EXC003,7.2,28.2,50.4,2026-07-05 13:58:10.989741
T1618,excavation,zone_d,154.2,103,rain,OP1017,intermediate,EXC004,8.0,60.7,88.3,2026-07-05 07:00:00.000000
T1619,hauling,zone_d,41.0,28,cloudy,OP1005,novice,EXC004,8.0,14.4,57.8,2026-07-05 08:34:12.196029
T1620,trenching,zone_d,90.9,61,cloudy,OP1009,novice,EXC004,8.0,31.7,59.0,2026-07-05 09:45:55.664412
T1621,excavation,zone_d,125.7,84,clear,OP1014,expert,EXC004,8.0,42.0,65.5,2026-07-05 10:50:24.169206
T1622,hauling,zone_d,60.0,40,storm,OP1004,intermediate,EXC004,8.0,27.4,78.5,2026-07-05 12:07:49.524178
T1623,loading,zone_d,111.0,74,clear,OP1008,expert,EXC004,8.0,37.3,77.1,2026-07-05 13:36:43.527905
T1624,grading,zone_d,103.5,69,clear,OP1003,expert,EXC004,8.0,34.5,46.3,2026-07-05 15:02:53.354669
T1625,hauling,zone_a,80.8,54,rain,OP1012,expert,EXC005,1.5,31.5,71.5,2026-07-05 07:00:00.000000
T1626,loading,zone_a,53.8,36,cloudy,OP1007,expert,EXC005,1.5,18.5,41.6,2026-07-05 08:17:10.323439
T1627,trenching,zone_a,56.8,38,cloudy,OP1007,expert,EXC005,1.5,19.8,30.3,2026-07-05 09:04:13.782507
T1628,grading,zone_a,88.8,60,cloudy,OP1012,expert,EXC005,1.5,31.3,44.6,2026-07-05 09:39:40.512514
T1629,loading,zone_a,100.8,68,clear,OP1009,novice,EXC005,1.5,34.0,77.5,2026-07-05 10:33:38.263316
T1630,trenching,zone_a,93.9,63,cloudy,OP1020,intermediate,EXC005,1.5,32.8,43.2,2026-07-05 11:57:14.538055
T1631,loading,zone_b,95.1,64,rain,OP1016,novice,EXC006,5.3,37.0,83.1,2026-07-05 07:00:00.000000
T1632,hauling,zone_b,64.4,43,cloudy,OP1012,expert,EXC006,5.3,22.1,69.2,2026-07-05 08:32:56.988417
T1633,loading,zone_b,83.9,56,cloudy,OP1008,expert,EXC006,5.3,29.2,81.2,2026-07-05 09:47:24.644672
T1634,loading,zone_b,99.2,67,cloudy,OP1010,intermediate,EXC006,5.3,34.8,68.2,2026-07-05 11:20:12.998235
T1635,loading,zone_b,42.6,29,storm,OP1011,intermediate,EXC006,5.3,20.3,70.1,2026-07-05 12:35:18.829900
T1636,loading,zone_b,103.0,69,clear,OP1003,expert,EXC006,5.3,34.5,71.7,2026-07-05 14:00:21.713888
T1637,trenching,zone_c,89.3,60,rain,OP1009,novice,EXC007,1.0,35.2,59.9,2026-07-05 07:00:00.000000
T1638,trenching,zone_c,50.5,34,cloudy,OP1015,intermediate,EXC007,1.0,17.5,29.8,2026-07-05 08:11:29.992604
T1639,trenching,zone_c,96.7,65,cloudy,OP1006,expert,EXC007,1.0,33.5,48.5,2026-07-05 08:46:31.881617
T1640,hauling,zone_c,72.1,49,cloudy,OP1002,intermediate,EXC007,1.0,25.4,67.5,2026-07-05 09:48:37.117052
T1641,trenching,zone_c,86.0,58,cloudy,OP1006,expert,EXC007,1.0,30.3,39.2,2026-07-05 11:04:08.974606
T1642,excavation,zone_c,123.3,83,cloudy,OP1014,expert,EXC007,1.0,43.3,63.1,2026-07-05 11:58:08.457338
T1643,hauling,zone_d,66.7,45,rain,OP1004,intermediate,EXC008,6.2,26.1,51.2,2026-07-05 07:00:00.000000
T1644,loading,zone_d,63.6,43,cloudy,OP1017,intermediate,EXC008,6.2,22.1,54.2,2026-07-05 08:02:53.326607
T1645,grading,zone_d,135.8,91,cloudy,OP1004,intermediate,EXC008,6.2,47.5,69.6,2026-07-05 09:03:23.287174
T1646,grading,zone_d,94.2,63,clear,OP1003,expert,EXC008,6.2,31.5,39.1,2026-07-05 10:18:07.837104
T1647,grading,zone_d,141.3,95,cloudy,OP1011,intermediate,EXC008,6.2,49.5,60.4,2026-07-05 11:05:59.911958
T1648,trenching,zone_d,86.4,58,storm,OP1005,novice,EXC008,6.2,39.4,82.4,2026-07-05 12:16:21.155088
T1649,excavation,zone_d,210.3,141,clear,OP1002,intermediate,EXC008,6.2,70.8,106.2,2026-07-05 13:46:31.093658
T1650,excavation,zone_a,207.3,139,clear,OP1017,intermediate,EXC001,5.5,69.5,95.2,2026-07-06 07:00:00.000000
T1651,trenching,zone_a,77.3,52,rain,OP1001,expert,EXC001,5.5,30.2,40.5,2026-07-06 08:43:32.718193
T1652,trenching,zone_a,125.8,84,cloudy,OP1009,novice,EXC001,5.5,43.3,69.3,2026-07-06 09:35:16.369508
T1653,grading,zone_a,113.1,76,clear,OP1010,intermediate,EXC001,5.5,38.0,54.3,2026-07-06 10:52:45.343628
T1654,trenching,zone_a,125.2,84,clear,OP1015,intermediate,EXC001,5.5,42.4,60.7,2026-07-06 12:01:38.434844
T1655,grading,zone_b,82.3,55,clear,OP1002,intermediate,EXC002,7.7,27.5,78.2,2026-07-06 07:00:00.000000
T1656,hauling,zone_b,83.2,56,rain,OP1003,expert,EXC002,7.7,33.1,101.3,2026-07-06 08:30:29.889942
T1657,grading,zone_b,145.6,98,clear,OP1018,novice,EXC002,7.7,49.0,167.4,2026-07-06 10:23:36.827280
T1658,grading,zone_b,132.8,89,cloudy,OP1011,intermediate,EXC002,7.7,46.2,113.2,2026-07-06 13:19:27.910429
T1659,trenching,zone_b,112.6,76,cloudy,OP1019,expert,EXC002,7.7,39.1,103.9,2026-07-06 15:24:06.686523
T1660,excavation,zone_c,128.2,86,clear,OP1001,expert,EXC003,7.2,43.0,46.9,2026-07-06 07:00:00.000000
T1661,hauling,zone_c,34.6,24,clear,OP1019,expert,EXC003,7.2,12.0,43.1,2026-07-06 07:54:52.312074
T1662,hauling,zone_c,68.7,46,rain,OP1013,intermediate,EXC003,7.2,27.2,58.4,2026-07-06 08:50:24.259945
T1663,hauling,zone_c,65.9,44,cloudy,OP1009,novice,EXC003,7.2,22.7,70.8,2026-07-06 09:55:20.028810
T1664,loading,zone_c,103.5,69,cloudy,OP1017,intermediate,EXC003,7.2,35.9,79.6,2026-07-06 11:13:57.053841
T1665,grading,zone_c,144.1,97,clear,OP1011,intermediate,EXC003,7.2,48.9,55.1,2026-07-06 12:47:46.155691
T1666,loading,zone_d,92.4,62,clear,OP1010,intermediate,EXC004,8.0,31.0,72.6,2026-07-06 07:00:00.000000
T1667,grading,zone_d,121.0,81,rain,OP1018,novice,EXC004,8.0,47.3,85.5,2026-07-06 08:20:35.801532
T1668,loading,zone_d,113.8,76,cloudy,OP1003,expert,EXC004,8.0,39.1,64.6,2026-07-06 09:54:22.400232
T1669,hauling,zone_d,30.2,21,cloudy,OP1013,intermediate,EXC004,8.0,10.9,33.5,2026-07-06 11:13:48.538523
T1670,grading,zone_d,138.1,93,clear,OP1017,intermediate,EXC004,8.0,46.9,72.0,2026-07-06 12:00:50.626207
T1671,hauling,zone_d,87.0,58,cloudy,OP1002,intermediate,EXC004,8.0,30.0,89.2,2026-07-06 13:27:47.565270
T1672,excavation,zone_d,94.5,63,cloudy,OP1010,intermediate,EXC004,8.0,32.4,51.2,2026-07-06 15:06:42.449143
T1673,excavation,zone_a,187.2,125,clear,OP1018,novice,EXC005,1.5,62.5,102.7,2026-07-06 07:00:00.000000
T1674,hauling,zone_a,42.2,29,rain,OP1015,intermediate,EXC005,1.5,16.7,52.9,2026-07-06 08:48:44.872660
T1675,excavation,zone_a,86.9,58,cloudy,OP1010,intermediate,EXC005,1.5,29.9,42.2,2026-07-06 09:55:51.736314
T1676,grading,zone_a,111.6,75,clear,OP1003,expert,EXC005,1.5,37.5,48.5,2026-07-06 10:45:03.268503
T1677,trenching,zone_a,109.5,73,cloudy,OP1012,expert,EXC005,1.5,38.0,50.5,2026-07-06 11:46:53.452921
T1678,loading,zone_a,55.0,37,clear,OP1010,intermediate,EXC005,1.5,18.6,62.0,2026-07-06 12:48:39.086288
T1679,grading,zone_a,102.4,69,rain,OP1012,expert,EXC005,1.5,40.3,49.6,2026-07-06 14:03:26.942373
T1680,trenching,zone_b,118.8,80,clear,OP1013,intermediate,EXC006,5.3,40.0,70.8,2026-07-06 07:00:00.000000
T1681,excavation,zone_b,100.4,67,rain,OP1008,expert,EXC006,5.3,39.4,54.3,2026-07-06 08:23:17.437124
T1682,hauling,zone_b,61.8,42,cloudy,OP1020,intermediate,EXC006,5.3,21.6,67.9,2026-07-06 09:30:57.016646
T1683,grading,zone_b,70.6,48,clear,OP1020,intermediate,EXC006,5.3,24.0,40.1,2026-07-06 10:50:36.143622
T1684,hauling,zone_b,53.6,36,cloudy,OP1005,novice,EXC006,5.3,18.8,79.9,2026-07-06 11:36:45.187151
T1685,trenching,zone_b,111.3,75,cloudy,OP1002,intermediate,EXC006,5.3,38.8,68.0,2026-07-06 13:07:40.705491
T1686,loading,zone_c,87.4,59,clear,OP1011,intermediate,EXC007,1.0,29.5,76.1,2026-07-06 07:00:00.000000
T1687,loading,zone_c,80.6,54,rain,OP1009,novice,EXC007,1.0,31.6,72.1,2026-07-06 08:22:19.657634
T1688,trenching,zone_c,66.5,45,cloudy,OP1020,intermediate,EXC007,1.0,23.2,37.8,2026-07-06 09:47:22.019747
T1689,loading,zone_c,61.1,41,clear,OP1002,intermediate,EXC007,1.0,20.5,58.1,2026-07-06 10:35:31.586914
T1690,hauling,zone_d,36.5,25,clear,OP1009,novice,EXC008,6.2,12.5,37.2,2026-07-06 07:00:00.000000
T1691,loading,zone_d,104.2,70,clear,OP1019,expert,EXC008,6.2,35.0,59.9,2026-07-06 07:45:07.342407
T1692,loading,zone_d,85.6,58,rain,OP1013,intermediate,EXC008,6.2,34.3,72.4,2026-07-06 08:58:29.699788
T1693,excavation,zone_d,162.6,109,clear,OP1006,expert,EXC008,6.2,54.5,70.6,2026-07-06 10:21:28.893511
T1694,hauling,zone_d,88.2,59,cloudy,OP1006,expert,EXC008,6.2,30.8,76.9,2026-07-06 11:37:55.638766
T1695,excavation,zone_d,206.0,138,cloudy,OP1014,expert,EXC008,6.2,71.8,95.1,2026-07-06 13:07:44.307737
T1696,hauling,zone_d,49.6,34,rain,OP1008,expert,EXC008,6.2,20.0,66.4,2026-07-06 14:48:44.920783
T1697,trenching,zone_d,64.0,43,cloudy,OP1007,expert,EXC008,6.2,22.1,36.0,2026-07-06 16:04:09.337595
T1698,loading,zone_a,76.1,51,clear,OP1020,intermediate,EXC001,5.5,25.5,58.1,2026-07-07 07:00:00.000000
T1699,excavation,zone_a,165.8,111,rain,OP1012,expert,EXC001,5.5,64.8,78.3,2026-07-07 08:12:56.168096
T1700,excavation,zone_a,120.5,81,clear,OP1001,expert,EXC001,5.5,40.5,50.2,2026-07-07 09:39:36.573676
T1701,hauling,zone_a,83.9,56,cloudy,OP1005,novice,EXC001,5.5,28.8,90.4,2026-07-07 10:43:45.640026
T1702,excavation,zone_a,106.0,71,clear,OP1019,expert,EXC001,5.5,35.6,48.9,2026-07-07 12:25:59.779079
T1703,loading,zone_a,106.4,71,cloudy,OP1018,novice,EXC001,5.5,36.6,81.8,2026-07-07 13:25:08.335945
T1704,hauling,zone_a,49.9,34,rain,OP1018,novice,EXC001,5.5,19.9,64.6,2026-07-07 14:59:46.840121
T1705,loading,zone_b,88.9,60,clear,OP1015,intermediate,EXC002,7.7,30.0,108.6,2026-07-07 07:00:00.000000
T1706,hauling,zone_b,84.2,57,rain,OP1003,expert,EXC002,7.7,33.7,106.9,2026-07-07 08:55:56.071703
T1707,excavation,zone_b,89.1,60,cloudy,OP1020,intermediate,EXC002,7.7,30.9,83.1,2026-07-07 10:48:34.652719
T1708,excavation,zone_b,110.7,74,clear,OP1017,intermediate,EXC002,7.7,37.2,105.9,2026-07-07 12:24:45.745277
T1709,grading,zone_c,133.4,89,clear,OP1004,intermediate,EXC003,7.2,44.5,58.4,2026-07-07 07:00:00.000000
T1710,trenching,zone_c,120.3,81,rain,OP1014,expert,EXC003,7.2,46.9,57.5,2026-07-07 08:09:52.624133
T1711,grading,zone_c,127.8,86,clear,OP1013,intermediate,EXC003,7.2,43.0,59.7,2026-07-07 09:16:50.528201
T1712,excavation,zone_c,84.1,57,cloudy,OP1019,expert,EXC003,7.2,29.4,43.2,2026-07-07 10:27:28.362258
T1713,loading,zone_c,64.1,43,rain,OP1005,novice,EXC003,7.2,24.8,90.7,2026-07-07 11:15:46.015481
T1714,hauling,zone_d,52.0,35,clear,OP1017,intermediate,EXC004,8.0,17.5,69.4,2026-07-07 07:00:00.000000
T1715,grading,zone_d,89.5,60,rain,OP1005,novice,EXC004,8.0,34.6,75.9,2026-07-07 08:16:22.081895
T1716,loading,zone_d,106.6,72,clear,OP1006,expert,EXC004,8.0,36.0,69.5,2026-07-07 09:44:59.039829
T1717,grading,zone_d,122.4,82,rain,OP1002,intermediate,EXC004,8.0,47.9,74.6,2026-07-07 11:07:41.451737
T1718,excavation,zone_d,219.7,147,clear,OP1012,expert,EXC004,8.0,73.8,103.7,2026-07-07 12:34:21.360528
T1719,grading,zone_d,92.8,62,rain,OP1009,novice,EXC004,8.0,36.3,66.2,2026-07-07 14:24:24.619569
T1720,loading,zone_a,79.6,54,clear,OP1020,intermediate,EXC005,1.5,27.0,64.7,2026-07-07 07:00:00.000000
T1721,loading,zone_a,89.3,60,rain,OP1003,expert,EXC005,1.5,35.5,53.2,2026-07-07 08:12:46.344544
T1722,grading,zone_a,60.0,40,clear,OP1002,intermediate,EXC005,1.5,20.0,31.0,2026-07-07 09:18:06.825401
T1723,trenching,zone_a,121.1,81,cloudy,OP1014,expert,EXC005,1.5,41.7,51.4,2026-07-07 10:03:08.506060
T1724,loading,zone_a,82.7,56,rain,OP1010,intermediate,EXC005,1.5,33.0,84.9,2026-07-07 11:02:08.936066
T1725,trenching,zone_a,107.0,72,clear,OP1006,expert,EXC005,1.5,36.2,48.0,2026-07-07 12:35:26.681164
T1726,excavation,zone_a,100.2,67,cloudy,OP1017,intermediate,EXC005,1.5,34.5,52.2,2026-07-07 13:35:41.318283
T1727,excavation,zone_b,166.3,111,clear,OP1015,intermediate,EXC006,5.3,55.5,88.6,2026-07-07 07:00:00.000000
T1728,excavation,zone_b,100.4,67,rain,OP1011,intermediate,EXC006,5.3,39.4,55.2,2026-07-07 08:35:28.153579
T1729,hauling,zone_b,83.2,56,clear,OP1015,intermediate,EXC006,5.3,28.0,63.2,2026-07-07 09:38:40.241634
T1730,excavation,zone_b,140.8,94,cloudy,OP1018,novice,EXC006,5.3,48.4,104.2,2026-07-07 10:48:55.564344
T1731,trenching,zone_b,72.0,48,clear,OP1016,novice,EXC006,5.3,24.1,45.5,2026-07-07 12:47:34.407328
T1732,excavation,zone_b,94.0,63,cloudy,OP1013,intermediate,EXC006,5.3,32.4,60.7,2026-07-07 13:46:16.660195
T1733,grading,zone_c,68.2,46,clear,OP1001,expert,EXC007,1.0,23.0,30.5,2026-07-07 07:00:00.000000
T1734,excavation,zone_c,194.0,130,clear,OP1016,novice,EXC007,1.0,65.0,107.6,2026-07-07 07:40:14.160473
T1735,hauling,zone_c,31.3,21,clear,OP1002,intermediate,EXC007,1.0,10.5,59.3,2026-07-07 09:42:40.802274
T1736,excavation,zone_c,146.0,98,cloudy,OP1001,expert,EXC007,1.0,50.5,65.3,2026-07-07 10:51:25.636511
T1737,excavation,zone_c,116.3,78,clear,OP1020,intermediate,EXC007,1.0,39.1,60.0,2026-07-07 12:02:31.382841
T1738,hauling,zone_c,68.6,46,cloudy,OP1005,novice,EXC007,1.0,23.7,76.3,2026-07-07 13:10:18.704291
T1739,hauling,zone_c,46.8,32,rain,OP1001,expert,EXC007,1.0,18.6,54.3,2026-07-07 14:32:26.840617
T1740,hauling,zone_d,59.0,40,clear,OP1017,intermediate,EXC008,6.2,20.0,64.3,2026-07-07 07:00:00.000000
T1741,trenching,zone_d,98.5,66,rain,OP1008,expert,EXC008,6.2,38.8,46.9,2026-07-07 08:18:21.547187
T1742,loading,zone_d,63.3,43,clear,OP1011,intermediate,EXC008,6.2,21.5,67.4,2026-07-07 09:19:28.055891
